"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Seganing Cliff View Point","5","3","6FQP+JP9","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Seganing%20Cliff%20View%20Point&query_place_id=ChIJw_kACgBx0i0RgCoyno5TKjU","Tujuan Wisata"
"The Kroya Panorama Points","4.7","137","6GWQ+QJ","Kabupaten Klungkung","Bali","ID",,"+62 852-3910-3262","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Kroya%20Panorama%20Points&query_place_id=ChIJfYsu0_1x0i0RamoPbURDk9I","Tujuan Wisata"
"TEBING PANDAWA","4.8","58","555R+7P5","Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TEBING%20PANDAWA&query_place_id=ChIJGeg4M-5d0i0R7f2RJM5pO4E","Titik Pemandangan"
"Sunset View at Tanah Lot","4.8","726","93JP+HP2","Kabupaten Tabanan","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20View%20at%20Tanah%20Lot&query_place_id=ChIJdVIo0II30i0RIyLJoFYGnfA","Tujuan Wisata"
"Beautiful View of Garuda Wisnu Kencana (GWK)","5","1","55M9+98G","Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Beautiful%20View%20of%20Garuda%20Wisnu%20Kencana%20(GWK)&query_place_id=ChIJm3IacQBb0i0R-W905Zk-n60","Titik Pemandangan"
"Sawah noerman","5","7","Jl. Pantai Batu Mejan","Kabupaten Badung","Bali","ID",,"+62 812-3625-3935","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sawah%20noerman&query_place_id=ChIJq0uKaCQ50i0RK39pvp0W1-E","Titik Pemandangan"
"Sunrise Spot","5","2","Jl. Pantai Batu Bolong No.12c","Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunrise%20Spot&query_place_id=ChIJP78g1hQ50i0RfczUyQjFP0c","Titik Pemandangan"
"Ekowisata Subak Umadesa","4.4","8","Subak Angabaya, Jl. Sari Gadung No.15","Kota Denpasar","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ekowisata%20Subak%20Umadesa&query_place_id=ChIJn2vFUZ8_0i0RfYjBUfi-fS8","Titik Pemandangan"
"Bukit Timbis","3.6","8",,"Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Timbis&query_place_id=ChIJh4bBAp1c0i0RrBLi3Csunjs","Titik Pemandangan"
"Happy sunset batujaran","4.8","347","Jl. Batu Jaran","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Happy%20sunset%20batujaran&query_place_id=ChIJqZLbCRNR0i0RLp_qt8daoSE","Tujuan Wisata"
"Tugu Perjuangan","4.1","16","Jl. Raya Gerih No.108","Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tugu%20Perjuangan&query_place_id=ChIJM4jYjh480i0RkqzAdxA-e-I","Titik Pemandangan"
"Sunset Beach Tanah Lot","4.7","388","Unnamed Road No.82121","Kabupaten Tabanan","Bali","ID","https://www.booking.com/hotel/id/sunset-beach-tanah-lot.html?lang=xu","+62 812-3631-807","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20Beach%20Tanah%20Lot&query_place_id=ChIJtezYDNU50i0R-yH_5onJIqg","Tujuan Wisata"
"Rumah Pohon Jogging Track Sukawati","4.6","9","97MX+XFR","Kabupaten Gianyar","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rumah%20Pohon%20Jogging%20Track%20Sukawati&query_place_id=ChIJp5LAkKQV0i0RDk_oXNKSJTs","Titik Pemandangan"
"Padang galak kesiman","4.5","115","87P6+X73","Kota Denpasar","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Padang%20galak%20kesiman&query_place_id=ChIJQQOS5YpB0i0RyCfZpgaL6e8","Titik Pemandangan"
"Pura Luhur Uluwatu","4.6","51669",,"Kabupaten Badung","Bali","ID",,"","Tujuan Wisata","Teater Seni Pertunjukan","Pura",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Luhur%20Uluwatu&query_place_id=ChIJkYHLIPxP0i0RlQTbpxuNuQw","Tujuan Wisata"
"Banah View","4.6","15","6FJP+JR6","Kabupaten Klungkung","Bali","ID","http://www.ahabali.com/","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Banah%20View&query_place_id=ChIJWfWHgaxx0i0Rx8UPoVYmbiA","Tujuan Wisata"
"Snow Cliff ViewPoint","3","2","6FQP+JPH, Desa Pekraman Sebuluh, Desa","Kabupaten Klungkung","Bali","ID",,"","Area Mendaki",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Snow%20Cliff%20ViewPoint&query_place_id=ChIJIY5JgiNx0i0RBouqlE2NMUw","Area Mendaki"
"Ohana's lookout and panoramic photo opportunity","4.4","72",,"Kabupaten Klungkung","Bali","ID","http://www.ohanas.co/","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ohana's%20lookout%20and%20panoramic%20photo%20opportunity&query_place_id=ChIJ8daGhI5t0i0R7SC1AUgs_bQ","Tujuan Wisata"
"Sunset Point Pantai Cemongkak","4.5","51","54W8+QMH, Jl. Bangbang Metuug","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20Point%20Pantai%20Cemongkak&query_place_id=ChIJmRQuZAtF0i0RxY0rPJOs9bQ","Tujuan Wisata"
"Point of View Cappuccino P.O.V Bali","5","21","Jl. Raya Denpasar - Gilimanuk","Kabupaten Tabanan","Bali","ID",,"+62 895-4293-79959","Kafe",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Point%20of%20View%20Cappuccino%20P.O.V%20Bali&query_place_id=ChIJs6cgtKQ70i0RlwR1bMzlDMg","Kafe"
"sunset bridge point","5","2","8HH4+8W9",,,"ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=sunset%20bridge%20point&query_place_id=ChIJg0jpHQBz0i0RkjuXAq9HaeI","Tujuan Wisata"
"Panorama point Uluwatu","4.7","166","Jl. Raya Uluwatu Pecatu","Kabupaten Badung","Bali","ID",,"+62 812-3901-1636","Kafe",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Panorama%20point%20Uluwatu&query_place_id=ChIJFer6vqxR0i0RjyZu_lLyz30","Kafe"
"Rice Paddy Walk & Viewpoint","3.7","3","C47M+4G8","Kabupaten Tabanan","Bali","ID",,"","Area Mendaki",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rice%20Paddy%20Walk%20%26%20Viewpoint&query_place_id=ChIJFXzzDQA50i0RqZdTEe7-5gc","Area Mendaki"
"Banah Sunset Point","4.5","28","6FMP+7J7","Kabupaten Klungkung","Bali","ID",,"+62 821-4510-0800","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Banah%20Sunset%20Point&query_place_id=ChIJY-gFXTtw0i0RGL5m4izgRAs","Titik Pemandangan"
"Teletubbies Hill","4.1","1244","Unnamed Rd No.80771","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Teletubbies%20Hill&query_place_id=ChIJYfEnJEV30i0RS9pcaNa604M","Tujuan Wisata"
"Kimanis Sunset Point","4","14","6GRQ+X8Q, Unnamed Road","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kimanis%20Sunset%20Point&query_place_id=ChIJDfpGcrNx0i0RsSoYPVJzR_Y","Tujuan Wisata"
"Uluwatu Surf & Yoga Retreats","5","10","Jl. Labuansait","Kabupaten Badung","Bali","ID","https://uluwatusurfyogaretreats.com/?utm_source=google&utm_medium=gmb&utm_campaign=[usyr]","+62 811-3894-440","Pusat Retret Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Uluwatu%20Surf%20%26%20Yoga%20Retreats&query_place_id=ChIJH_SZanZF0i0RCRy8jrmsg3U","Pusat Retret Yoga"
"Pelan Pelan Bali Surf Camp & Yoga Retreat","4.9","251","Banjar Batan Tanjung","Kabupaten Badung","Bali","ID","https://pelanbali.com/","+62 812-9421-9481","Pusat Retret Yoga","Hotel","Sekolah Selancar","Pusat Kebugaran",,,,,,,"https://www.google.com/maps/search/?api=1&query=Pelan%20Pelan%20Bali%20Surf%20Camp%20%26%20Yoga%20Retreat&query_place_id=ChIJbeIPTmQ40i0RFHMoXNIY_5g","Pusat Retret Yoga"
"Big room across intuitive flow yoga studio",,,,"Kabupaten Gianyar","Bali","ID","https://www.booking.com/hotel/id/big-room-across-intuitive-flow-yoga-studio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15054271&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15054271_grp-3_gendate-20260426","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Big%20room%20across%20intuitive%20flow%20yoga%20studio&query_place_id=ChIJ5zKuQzw90i0Rh3T76ZDCFXY","Penginapan"
"2BR Villa Private Pool - Near Alchemy Yoga Studio",,,,"Kabupaten Gianyar","Bali","ID","https://www.booking.com/hotel/id/2br-villa-private-pool-near-alchemy-yoga-studio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15868684&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15868684_grp-0_gendate-20260426","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=2BR%20Villa%20Private%20Pool%20-%20Near%20Alchemy%20Yoga%20Studio&query_place_id=ChIJ9wSDcD090i0Ru1K6Ezk44Jw","Penginapan"
"Daily Bliss Yoga","5","164",,"Kabupaten Jembrana","Bali","ID","https://www.instagram.com/dailyblissyoga/","+62 831-1499-3538","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Daily%20Bliss%20Yoga&query_place_id=ChIJ92vc3EbV0y0RLJFmruVMjUI","Studio Yoga"
"Balian Spirit Yoga","5","40","Jl. Pantai Balian No.67","Kabupaten Tabanan","Bali","ID","http://www.balianspirityoga.com/","+62 831-1727-6210","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Balian%20Spirit%20Yoga&query_place_id=ChIJt2Xz2H0t0i0RXwH82IEax1k","Studio Yoga"
"Alchemy Yoga and Meditation Center Uluwatu","4.9","1684","Jl. Pantai Bingin No.9","Kabupaten Badung","Bali","ID","https://www.alchemyyogacenter.com/","+62 811-3888-130","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alchemy%20Yoga%20and%20Meditation%20Center%20Uluwatu&query_place_id=ChIJK9upCaEjo4QRMlUN5V0qtXY","Studio Yoga"
"Samadi Bali","4.4","518","Jl. Canggu Padang Linjong No.39","Kabupaten Badung","Bali","ID","http://www.samadibali.com/","+62 813-2525-7500","Studio Yoga","Toko Aksesori Pakaian","Toko Suvenir","Restoran Makanan Sehat","Toko Es Krim","Restoran makan siang","Restoran","Pusat Retret","Toko Swalayan","Pusat Kebugaran","https://www.google.com/maps/search/?api=1&query=Samadi%20Bali&query_place_id=ChIJ_3rIT2M40i0RMpz37sk8LSY","Studio Yoga"
"Bwellness Yoga, Pilates and Climbing l Uluwatu","5","80","Bwork, Jl. Labuansait No.169","Kabupaten Badung","Bali","ID","https://bookings.vibefam.com/bwellness","+62 811-2874-1998","Studio Yoga","Studio Pilates","Arena Panjat Tebing Dalam Ruang",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bwellness%20Yoga%2C%20Pilates%20and%20Climbing%20l%20Uluwatu&query_place_id=ChIJFX_fkNZF0i0RXpB-VHBV1Y8","Studio Yoga"
"𝗔𝗛𝗜𝗠𝗦𝗔 YOGA","5","52",,"Kabupaten Jembrana","Bali","ID","https://instagram.com/ahimsayoga_westbali?igshid=ZDdkNTZiNTM=","+62 878-6147-7400","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%F0%9D%97%94%F0%9D%97%9B%F0%9D%97%9C%F0%9D%97%A0%F0%9D%97%A6%F0%9D%97%94%20YOGA&query_place_id=ChIJMWFOGFXV0y0Rothc5d2hFVg","Studio Yoga"
"YogaUnion Bali Fire Shala","4.9","276","Jl. Subak Sok Wayah","Kabupaten Gianyar","Bali","ID","https://yogaunionbali.com/","+62 812-3715-4225","Studio Yoga","Pusat Retret",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=YogaUnion%20Bali%20Fire%20Shala&query_place_id=ChIJJ-ut_9890i0RdUfM90mxbqY","Studio Yoga"
"The Practice","4.5","412","Jl. Pantai Batu Bolong No.94","Kabupaten Badung","Bali","ID","http://www.thepracticebali.com/","+62 812-3670-2160","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Practice&query_place_id=ChIJoRVDd3g40i0RcSUzne_wHxA","Studio Yoga"
"Bali Yoga Studio","5","11","Jl. Bisma No.78","Kabupaten Gianyar","Bali","ID","https://baliyogastudio.org/","+62 813-5904-695","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Yoga%20Studio&query_place_id=ChIJ4_KS_GI90i0RdHkmxcF3E4w","Studio Yoga"
"The Yoga Barn","4.3","2177","F7M8+PVG, Jl. Sukma Kesuma","Kabupaten Gianyar","Bali","ID","http://www.theyogabarn.com/","+62 361 971236","Studio Yoga","Restoran","Akomodasi berlayanan","Pusat Kebugaran",,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Yoga%20Barn&query_place_id=ChIJU_Y875490i0RHKyhC_x-bRU","Studio Yoga"
"Alchemy Yoga","4.9","2391","Jl. Penestanan","Kabupaten Gianyar","Bali","ID","https://www.alchemyyogacenter.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=579501895684892670","+62 812-2837-5036","Studio Yoga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alchemy%20Yoga&query_place_id=ChIJ-c4tzlM90i0RKf-B2o_c-Ww","Studio Yoga"
"Surf & Yoga Bali","4.9","325","Gang Melati Desa No.7, Kacamatan","Kabupaten Badung","Bali","ID","http://www.surfnyogacanggu.com/","+62 821-3143-859","Studio Yoga","Sekolah Selancar",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Surf%20%26%20Yoga%20Bali&query_place_id=ChIJTwQNvAs50i0RP_7TgaxADl0","Studio Yoga"
"Ubud Yoga Centre","4.3","331","Jl. Raya Singakerta No.108","Kabupaten Gianyar","Bali","ID","http://ubudyogacentre.com/","+62 811-3803-266","Studio Yoga","Studio Yoga Bikram","Kafe","Program Kebugaran Fisik","Toko","Pusat Retret Yoga",,,,,"https://www.google.com/maps/search/?api=1&query=Ubud%20Yoga%20Centre&query_place_id=ChIJvXNMz6A90i0RuPKpzC8r5tI","Studio Yoga"
"Mission Flow Studio","4.9","195",,"Kabupaten Badung","Bali","ID","https://missionflowstudio.com/","+62 822-2160-4481","Studio Yoga","Studio Pilates","Studio latihan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mission%20Flow%20Studio&query_place_id=ChIJraKLos050i0R6QacW5VryzY","Studio Yoga"
"The Flea Market Seminyak Bali","3.7","3105","Jl. Kayu Aya No.17","Kabupaten Badung","Bali","ID","https://fleamarketbali.com/","+62 821-4453-2810","Pasar","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Flea%20Market%20Seminyak%20Bali&query_place_id=ChIJexAR9RpH0i0R0oLfx8SaXRo","Pasar"
"Art Market Umasari Kerobokan","3.4","26","Jl. Petitenget No.101-8","Kabupaten Badung","Bali","ID",,"","Pusat Perbelanjaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Art%20Market%20Umasari%20Kerobokan&query_place_id=ChIJUcAJWgRH0i0Rbculj20FS3c","Pusat Perbelanjaan"
"Tegalgundul Art Market","5","11","Jl. Pantai Berawa No.Br","Kabupaten Badung","Bali","ID",,"+62 881-0805-03406","Pasar grosir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tegalgundul%20Art%20Market&query_place_id=ChIJf6ch8wRH0i0RrqXTDl2-8oM","Pasar grosir"
"Seminyak Gallery - Bali Arts & Crafts","4.5","37","Jl. Kayu Jati No.1A","Kabupaten Badung","Bali","ID","https://www.instagram.com/seminyakgallery?igsh=dWdxZXh1c2dzeHpw","+62 878-1838-8726","Toko Kerajinan Tangan","Toko Pakaian","Mal outlet","Toko Suvenir",,,,,,,"https://www.google.com/maps/search/?api=1&query=Seminyak%20Gallery%20-%20Bali%20Arts%20%26%20Crafts&query_place_id=ChIJNbiSmxdH0i0RKPC1sDphui4","Toko Kerajinan Tangan"
"Pasar Seni Kumbasari","4.4","4356","Jl. Gajah Mada","Kota Denpasar","Bali","ID",,"","Pasar","Pusat Kesenian","Tujuan Wisata",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pasar%20Seni%20Kumbasari&query_place_id=ChIJ528XG6JA0i0R42MhlL97NU8","Pasar"
"Dewangga Art Market","4.8","25","Jl. Bypass Ngurah Rai No.2","Kabupaten Badung","Bali","ID",,"+62 822-4761-8733","Pusat Perbelanjaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dewangga%20Art%20Market&query_place_id=ChIJKbw1ob5D0i0RTetVunbUcvE","Pusat Perbelanjaan"
"IDA's Art Market","1","1","75J9+JXM, Jl. Poppies II","Kabupaten Badung","Bali","ID",,"+62 813-3840-1784","Toko Pakaian",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=IDA's%20Art%20Market&query_place_id=ChIJqWJIo75G0i0RyUVaiD4IMQ4","Toko Pakaian"
"Sukawati market 2","4.5","266","97WJ+669, Jl. Dasarata","Kabupaten Gianyar","Bali","ID",,"","Pasar",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sukawati%20market%202&query_place_id=ChIJ6dWJKCs-0i0RiUOKKSGmQ3M","Pasar"
"Royal art shop pratama nusa dua",,,"jalan pratama no . 59 near the conrad hotel ( block A.3","Kabupaten Badung","Bali","ID",,"+62 818-0550-6587","Pusat Perbelanjaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Royal%20art%20shop%20pratama%20nusa%20dua&query_place_id=ChIJ-xVrfxpD0i0R_3mVkstl4Nw","Pusat Perbelanjaan"
"Seminyak Village Art Market",,,"Jl. Raya Seminyak No.29A","Kabupaten Badung","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Seminyak%20Village%20Art%20Market&query_place_id=ChIJiS7UB99G0i0ROHtEwCMseAA",
"Dewangga Art Shop","4.4","41","Jl. Ps. Kumbasari Lantai 3","Kota Denpasar","Bali","ID",,"+62 361 437359","Toko Kerajinan Tangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dewangga%20Art%20Shop&query_place_id=ChIJaSu6E6JA0i0RhGyWf_wuFAI","Toko Kerajinan Tangan"
"Jaya Kesuma Art Market",,,"Jl. Cemara No.100","Kota Denpasar","Bali","ID",,"","Pasar",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jaya%20Kesuma%20Art%20Market&query_place_id=ChIJcWBNVABB0i0R3dz_s6iOO_8","Pasar"
"Pasar Seni Guwang","4.3","5705","Jl. Dasarata","Kabupaten Gianyar","Bali","ID",,"","Pasar tradisional",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pasar%20Seni%20Guwang&query_place_id=ChIJ00VQ5yw_0i0RqTMwKgIAv68","Pasar tradisional"
"Nusa dua art market,Restaurant and Spa","5","1","Jl. Nusa Dua No.60","Kabupaten Badung","Bali","ID",,"+62 812-3610-3251","Toko Suvenir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusa%20dua%20art%20market%2CRestaurant%20and%20Spa&query_place_id=ChIJB8H-BQBD0i0RDlcRRRmbnxg","Toko Suvenir"
"Canggu Center","4.4","258","Echo Beach villa, Jl. Pantai Batu Mejan","Kabupaten Badung","Bali","ID","https://www.canggucenter.com/","+62 818-542-000","Galeri Seni","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Canggu%20Center&query_place_id=ChIJsWTI4xI50i0Ry5AESqf15_c","Galeri Seni"
"Shocked Dog Market Canggu - Bazaar","4.3","136","Jl. Pantai Batu Bolong No.11","Kabupaten Badung","Bali","ID","https://shockeddogcanggu.com/","","Pasar",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Shocked%20Dog%20Market%20Canggu%20-%20Bazaar&query_place_id=ChIJM0Ii-gs50i0R4mPy86Mw6zI","Pasar"
"Art Market",,,,"Kota Denpasar","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Art%20Market&query_place_id=ChIJwaeTPuhD0i0RQYx6erK1NSA",
"ULU LOVE MARKET","3.7","88","Jl. Labuansait No.11","Kabupaten Badung","Bali","ID",,"","Pusat Perbelanjaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ULU%20LOVE%20MARKET&query_place_id=ChIJvTP5YgBF0i0R13nM1BobjPQ","Pusat Perbelanjaan"
"sunset CHILI THICK and beautiful RAVINE","5","3","6GP9+X3Q","Kabupaten Klungkung","Bali","ID",,"+62 813-3731-2048","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=sunset%20CHILI%20THICK%20and%20beautiful%20RAVINE&query_place_id=ChIJGVoC5Ytx0i0RTyasudGZ0Ts","Titik Pemandangan"
"KC Lakeside","5","5",,"Kabupaten Klungkung","Bali","ID",,"","Titik Pemandangan","Kedai Kopi","Tempat Acara Memancing",,,,,,,,"https://www.google.com/maps/search/?api=1&query=KC%20Lakeside&query_place_id=ChIJHXRcGZ0T0i0RFQXujONZ_PQ","Titik Pemandangan"
"Tikungan Sorrento","3.7","3","8C3X+5P4","Kabupaten Klungkung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tikungan%20Sorrento&query_place_id=ChIJ0ffwCdVt0i0RwNLdbvMKSew","Titik Pemandangan"
"BUKIT KAMASAN","4.5","6","6GHW+C96","Kabupaten Klungkung","Bali","ID",,"+62 853-3734-4303","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BUKIT%20KAMASAN&query_place_id=ChIJR5PuHSxx0i0RBvxmIRysJtE","Titik Pemandangan"
"SEBUN PANDAN HILLS",,,"6GG6+QQ","Kabupaten Klungkung","Bali","ID",,"+62 813-3731-2048","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SEBUN%20PANDAN%20HILLS&query_place_id=ChIJVV56IABx0i0RRULxhtvQQpw","Titik Pemandangan"
"Flipcliff","5","23","7CQR+83W Flipcliff, Nusa Ceningan","Kabupaten Klungkung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Flipcliff&query_place_id=ChIJBxcmXjVt0i0RUNfm6K4Xubw","Titik Pemandangan"
"SEGANING CLIF SUNSET POINT","5","7","6FQP+JPH, Desa Pekraman Sebuluh, Desa","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SEGANING%20CLIF%20SUNSET%20POINT&query_place_id=ChIJJ98Jiadx0i0Rj6ejxhYo-gE","Tujuan Wisata"
"Uluwatu Beach","4.8","56","53PQ+29J Uluwatu Beach","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Uluwatu%20Beach&query_place_id=ChIJ7Z7m9nJP0i0RduIaMSjOBV8","Tujuan Wisata"
"Karang Boma Cliff","4.6","2068","Unnamed Road","Kabupaten Badung","Bali","ID",,"+62 831-7768-2192","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Karang%20Boma%20Cliff&query_place_id=ChIJCe8G_AtQ0i0R0JR4F-xW47U","Tujuan Wisata"
"Paddy View Villa Bali","4.7","14","94JQ+7V5","Kabupaten Badung","Bali","ID",,"+62 361 8646940","Akomodasi berlayanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Paddy%20View%20Villa%20Bali&query_place_id=ChIJwSyrav840i0RfD0b65UsIu0","Akomodasi berlayanan"
"Warung Sunset view","4.9","111","Semarapura","Kabupaten Klungkung","Bali","ID",,"+62 821-4483-5492","Kedai Sarapan & Makan Siang",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20Sunset%20view&query_place_id=ChIJp_AvjbJx0i0RiP3_dCIDkQI","Kedai Sarapan & Makan Siang"
